Call Id,Date,Agent,Department,Answered (Y/N),Resolved,Speed of Answer,AvgTalkDuration,Satisfaction rating
ID1370,2015-01-25 12:18:43.200,Diane,Toaster,Y,Y,37.0,00:05:39.192000,4.0
ID1371,2015-01-25 12:21:36.000,Greg,Washing Machine,Y,Y,59.0,00:05:50.419000,5.0
ID1372,2015-01-25 12:21:36.000,Jim,Air Conditioner,N,N,,,
ID1373,2015-01-25 12:21:36.000,Becky,Air Conditioner,Y,Y,56.0,00:01:23.452000,3.0
ID1374,2015-01-25 12:21:36.000,Greg,Washing Machine,Y,Y,56.0,00:05:12.117000,3.0
ID1375,2015-01-25 12:43:12.000,Jim,Fridge,N,N,,,
ID1376,2015-01-25 12:43:12.000,Stewart,Fridge,Y,Y,43.0,00:06:29.513000,5.0
ID1377,2015-01-25 12:53:16.800,Dan,Toaster,Y,Y,80.0,00:06:08.890000,2.0
ID1378,2015-01-25 12:53:16.800,Jim,Fridge,Y,Y,66.0,00:06:02.808000,3.0
ID1379,2015-01-25 14:11:02.400,Becky,Washing Machine,Y,Y,54.0,00:04:11.145000,3.0
ID1380,2015-01-25 14:11:02.400,Joe,Television,Y,Y,94.0,00:05:03.422000,2.0
ID1381,2015-01-25 14:11:02.400,Becky,Television,N,N,,,
ID1382,2015-01-25 14:11:02.400,Martha,Television,Y,Y,24.0,00:04:04.317000,4.0
ID1383,2015-01-25 14:12:28.800,Diane,Television,N,N,,,
ID1384,2015-01-25 14:12:28.800,Martha,Washing Machine,Y,Y,108.0,00:06:35.659000,3.0
ID1385,2015-01-25 14:26:52.800,Joe,Toaster,Y,Y,106.0,00:00:54.194000,3.0
ID1386,2015-01-25 14:26:52.800,Joe,Air Conditioner,N,N,,,
ID1387,2015-01-25 14:34:04.800,Becky,Toaster,Y,Y,111.0,00:06:03.272000,3.0
ID1388,2015-01-25 14:34:04.800,Joe,Fridge,Y,Y,56.0,00:03:17.681000,3.0
ID1389,2015-01-25 15:04:19.200,Dan,Washing Machine,Y,Y,78.0,00:05:10.487000,4.0
ID1390,2015-01-25 15:04:19.200,Stewart,Television,Y,Y,15.0,00:02:10.084000,3.0
ID1391,2015-01-25 15:05:45.600,Becky,Toaster,N,N,,,
ID1392,2015-01-25 15:05:45.600,Martha,Television,Y,Y,50.0,00:00:31.783000,3.0
ID1393,2015-01-25 15:20:09.600,Dan,Television,Y,Y,53.0,00:03:48.421000,3.0
ID1394,2015-01-25 15:20:09.600,Joe,Air Conditioner,Y,Y,106.0,00:06:35.265000,1.0
ID1395,2015-01-25 15:51:50.400,Diane,Fridge,Y,Y,44.0,00:05:57.480000,5.0
ID1396,2015-01-25 15:51:50.400,Becky,Washing Machine,N,N,,,
ID1397,2015-01-25 15:53:16.800,Greg,Fridge,Y,Y,31.0,00:04:53.314000,3.0
ID1398,2015-01-25 15:53:16.800,Joe,Fridge,Y,Y,41.0,00:05:01.848000,5.0
ID1399,2015-01-25 16:13:26.400,Becky,Television,Y,Y,109.0,00:05:45.975000,3.0
ID1400,2015-01-25 16:13:26.400,Martha,Fridge,Y,Y,13.0,00:01:08.507000,3.0
ID1401,2015-01-25 17:32:38.400,Diane,Toaster,Y,Y,19.0,00:06:37.830000,5.0
ID1402,2015-01-25 17:32:38.400,Stewart,Washing Machine,Y,Y,76.0,00:05:44.334000,5.0
ID1403,2015-01-26 09:05:45.600,Becky,Washing Machine,Y,Y,86.0,00:01:02.088000,4.0
ID1404,2015-01-26 09:05:45.600,Martha,Washing Machine,Y,Y,63.0,00:02:25.207000,4.0
ID1405,2015-01-26 09:30:14.400,Dan,Toaster,Y,Y,113.0,00:00:51.277000,5.0
ID1406,2015-01-26 09:30:14.400,Greg,Fridge,Y,Y,84.0,00:01:17.310000,3.0
ID1407,2015-01-26 09:41:45.600,Jim,Fridge,Y,N,41.0,00:03:25.832000,4.0
ID1408,2015-01-26 09:41:45.600,Becky,Toaster,Y,Y,13.0,00:03:53.157000,3.0
ID1409,2015-01-26 09:51:50.400,Stewart,Air Conditioner,N,N,,,
ID1410,2015-01-26 09:51:50.400,Jim,Toaster,Y,Y,79.0,00:02:49.551000,3.0
ID1411,2015-01-26 10:27:50.400,Diane,Washing Machine,Y,Y,103.0,00:02:30.734000,3.0
ID1412,2015-01-26 10:27:50.400,Diane,Washing Machine,Y,Y,68.0,00:02:18.183000,3.0
ID1413,2015-01-26 10:40:48.000,Diane,Washing Machine,Y,Y,57.0,00:05:28.672000,2.0
ID1414,2015-01-26 10:40:48.000,Stewart,Toaster,N,N,,,
ID1415,2015-01-26 10:50:52.800,Diane,Toaster,Y,Y,72.0,00:01:30.764000,3.0
ID1416,2015-01-26 10:50:52.800,Stewart,Television,Y,Y,53.0,00:05:52.491000,5.0
ID1417,2015-01-26 10:52:19.200,Becky,Washing Machine,Y,Y,16.0,00:03:35.028000,1.0
ID1418,2015-01-26 10:52:19.200,Becky,Air Conditioner,Y,Y,77.0,00:01:41.523000,3.0
ID1419,2015-01-26 10:59:31.200,Dan,Toaster,Y,Y,68.0,00:06:48.379000,5.0
ID1420,2015-01-26 10:59:31.200,Dan,Television,Y,Y,50.0,00:02:46.322000,4.0
ID1421,2015-01-26 11:19:40.800,Joe,Fridge,N,N,,,
ID1422,2015-01-26 11:19:40.800,Dan,Toaster,Y,Y,68.0,00:05:16.173000,3.0
ID1423,2015-01-26 11:47:02.400,Diane,Television,Y,Y,39.0,00:03:52.010000,5.0
ID1424,2015-01-26 11:47:02.400,Diane,Washing Machine,Y,Y,78.0,00:06:34.942000,4.0
ID1425,2015-01-26 12:48:57.600,Diane,Television,Y,Y,106.0,00:01:51.672000,3.0
ID1426,2015-01-26 12:48:57.600,Becky,Television,N,N,,,
ID1427,2015-01-26 12:50:24.000,Dan,Fridge,Y,Y,66.0,00:00:43.926000,3.0
ID1428,2015-01-26 12:50:24.000,Greg,Air Conditioner,Y,Y,120.0,00:04:21.269000,5.0
ID1429,2015-01-26 12:56:09.600,Stewart,Television,Y,Y,115.0,00:02:27.303000,3.0
ID1430,2015-01-26 12:56:09.600,Stewart,Toaster,Y,Y,28.0,00:04:36.540000,4.0
ID1431,2015-01-26 13:04:48.000,Dan,Television,Y,Y,57.0,00:01:30.444000,3.0
ID1432,2015-01-26 13:04:48.000,Diane,Television,Y,Y,110.0,00:05:17.073000,2.0
ID1433,2015-01-26 13:04:48.000,Dan,Air Conditioner,Y,Y,103.0,00:02:51.223000,4.0
ID1434,2015-01-26 13:04:48.000,Jim,Air Conditioner,Y,Y,94.0,00:06:12.111000,5.0
ID1435,2015-01-26 14:08:09.600,Jim,Television,Y,Y,61.0,00:04:47.114000,5.0
ID1436,2015-01-26 14:08:09.600,Stewart,Television,N,N,,,
ID1437,2015-01-26 14:18:14.400,Jim,Television,Y,Y,77.0,00:04:25.606000,2.0
ID1438,2015-01-26 14:18:14.400,Greg,Washing Machine,Y,Y,56.0,00:03:44.087000,4.0
ID1439,2015-01-26 14:26:52.800,Diane,Fridge,Y,Y,65.0,00:06:42.316000,5.0
ID1440,2015-01-26 14:26:52.800,Becky,Air Conditioner,Y,Y,99.0,00:05:42.360000,3.0
ID1441,2015-01-26 14:51:21.600,Diane,Fridge,Y,Y,40.0,00:04:48.141000,3.0
ID1442,2015-01-26 14:51:21.600,Stewart,Toaster,Y,Y,110.0,00:05:19.975000,3.0
ID1443,2015-01-26 15:15:50.400,Diane,Fridge,Y,Y,109.0,00:00:51.603000,1.0
ID1444,2015-01-26 15:15:50.400,Martha,Washing Machine,Y,Y,116.0,00:05:07.671000,3.0
ID1445,2015-01-26 15:21:36.000,Martha,Television,Y,Y,82.0,00:02:18.335000,2.0
ID1446,2015-01-26 15:21:36.000,Greg,Washing Machine,Y,Y,65.0,00:02:29.098000,4.0
ID1447,2015-01-26 15:25:55.200,Dan,Washing Machine,Y,Y,24.0,00:03:28.794000,4.0
ID1448,2015-01-26 15:25:55.200,Diane,Toaster,Y,Y,125.0,00:01:22.316000,5.0
ID1449,2015-01-26 15:28:48.000,Greg,Fridge,Y,Y,87.0,00:01:04.001000,5.0
ID1450,2015-01-26 15:28:48.000,Jim,Television,Y,Y,119.0,00:00:42.730000,4.0
ID1451,2015-01-26 15:30:14.400,Diane,Washing Machine,Y,Y,94.0,00:00:45.639000,4.0
ID1452,2015-01-26 15:30:14.400,Dan,Toaster,N,N,,,
ID1453,2015-01-26 15:37:26.400,Dan,Toaster,Y,Y,19.0,00:05:36.914000,1.0
ID1454,2015-01-26 15:37:26.400,Dan,Washing Machine,Y,Y,68.0,00:02:43.956000,3.0
ID1455,2015-01-26 16:00:28.800,Joe,Toaster,Y,Y,36.0,00:06:21.984000,3.0
ID1456,2015-01-26 16:00:28.800,Martha,Toaster,Y,Y,50.0,00:01:05.917000,4.0
ID1457,2015-01-26 16:06:14.400,Becky,Toaster,N,N,,,
ID1458,2015-01-26 16:06:14.400,Greg,Washing Machine,Y,Y,60.0,00:02:14.012000,3.0
ID1459,2015-01-26 17:18:14.400,Becky,Washing Machine,Y,Y,38.0,00:06:57.878000,1.0
ID1460,2015-01-26 17:18:14.400,Becky,Washing Machine,Y,Y,115.0,00:06:14.517000,3.0
ID1461,2015-01-26 17:52:48.000,Dan,Television,Y,Y,82.0,00:06:36.940000,1.0
ID1462,2015-01-26 17:52:48.000,Jim,Air Conditioner,Y,Y,34.0,00:04:17.856000,2.0
ID1463,2015-01-27 09:10:04.800,Diane,Television,Y,Y,95.0,00:02:55.186000,3.0
ID1464,2015-01-27 09:10:04.800,Diane,Washing Machine,Y,Y,13.0,00:03:14.117000,5.0
ID1465,2015-01-27 09:38:52.800,Becky,Air Conditioner,Y,Y,22.0,00:04:11.882000,3.0
ID1466,2015-01-27 09:38:52.800,Greg,Television,N,N,,,
ID1467,2015-01-27 09:41:45.600,Martha,Fridge,Y,Y,86.0,00:02:52.071000,1.0
ID1468,2015-01-27 09:41:45.600,Joe,Washing Machine,Y,Y,20.0,00:04:22.799000,4.0
ID1469,2015-01-27 09:54:43.200,Greg,Toaster,N,N,,,
ID1470,2015-01-27 09:54:43.200,Martha,Washing Machine,Y,Y,36.0,00:04:20.695000,4.0
ID1471,2015-01-27 09:57:36.000,Martha,Television,Y,Y,118.0,00:03:27.022000,4.0
ID1472,2015-01-27 09:57:36.000,Stewart,Washing Machine,Y,Y,40.0,00:04:05.597000,4.0
ID1473,2015-01-27 10:43:40.800,Jim,Washing Machine,Y,Y,97.0,00:06:36.892000,4.0
ID1474,2015-01-27 10:43:40.800,Martha,Washing Machine,Y,Y,75.0,00:02:49.982000,4.0
ID1475,2015-01-27 11:09:36.000,Dan,Air Conditioner,Y,Y,61.0,00:02:39.448000,3.0
ID1476,2015-01-27 11:09:36.000,Dan,Television,Y,Y,125.0,00:06:04.959000,5.0
ID1477,2015-01-27 12:40:19.200,Jim,Washing Machine,N,N,,,
ID1478,2015-01-27 12:40:19.200,Dan,Air Conditioner,Y,Y,33.0,00:05:52.345000,5.0
ID1479,2015-01-27 13:00:28.800,Martha,Air Conditioner,N,N,,,
ID1480,2015-01-27 13:00:28.800,Martha,Television,Y,Y,50.0,00:03:50.539000,5.0
ID1481,2015-01-27 13:03:21.600,Jim,Fridge,Y,Y,114.0,00:04:21.184000,3.0
ID1482,2015-01-27 13:03:21.600,Jim,Air Conditioner,N,N,,,
ID1483,2015-01-27 13:07:40.800,Dan,Television,Y,Y,58.0,00:02:00.947000,4.0
ID1484,2015-01-27 13:07:40.800,Diane,Television,Y,Y,86.0,00:03:26.728000,2.0
ID1485,2015-01-27 13:09:07.200,Dan,Television,Y,Y,45.0,00:03:52.634000,5.0
ID1486,2015-01-27 13:09:07.200,Dan,Television,Y,Y,84.0,00:02:33.401000,2.0
ID1487,2015-01-27 13:22:04.800,Diane,Washing Machine,Y,Y,15.0,00:06:53.993000,2.0
ID1488,2015-01-27 13:22:04.800,Stewart,Fridge,Y,Y,47.0,00:04:07.308000,2.0
ID1489,2015-01-27 13:27:50.400,Dan,Toaster,Y,Y,27.0,00:02:36.724000,3.0
ID1490,2015-01-27 13:27:50.400,Martha,Fridge,Y,Y,49.0,00:01:23.628000,4.0
ID1491,2015-01-27 13:52:19.200,Joe,Washing Machine,Y,Y,50.0,00:01:44.990000,4.0
ID1492,2015-01-27 13:52:19.200,Greg,Television,Y,Y,87.0,00:05:00.692000,2.0
ID1493,2015-01-27 14:45:36.000,Jim,Fridge,Y,Y,87.0,00:06:34.296000,3.0
ID1494,2015-01-27 14:45:36.000,Jim,Toaster,Y,Y,15.0,00:05:58.367000,3.0
ID1495,2015-01-27 14:54:14.400,Dan,Air Conditioner,Y,Y,123.0,00:06:48.703000,5.0
ID1496,2015-01-27 14:54:14.400,Becky,Toaster,Y,Y,32.0,00:04:42.318000,3.0
ID1497,2015-01-27 15:21:36.000,Stewart,Toaster,Y,Y,10.0,00:01:24.794000,5.0
ID1498,2015-01-27 15:21:36.000,Dan,Fridge,Y,Y,19.0,00:04:42.613000,2.0
ID1499,2015-01-27 15:23:02.400,Becky,Fridge,Y,Y,10.0,00:06:03.877000,5.0
ID1500,2015-01-27 15:23:02.400,Diane,Television,N,N,,,
ID1501,2015-01-27 15:40:19.200,Stewart,Television,Y,Y,112.0,00:02:42.694000,4.0
ID1502,2015-01-27 15:40:19.200,Becky,Washing Machine,Y,N,10.0,00:03:41.674000,4.0
ID1503,2015-01-27 16:00:28.800,Jim,Fridge,Y,Y,26.0,00:01:55.568000,2.0
ID1504,2015-01-27 16:00:28.800,Martha,Fridge,Y,Y,96.0,00:06:28.964000,4.0
ID1505,2015-01-27 16:01:55.200,Dan,Toaster,Y,Y,99.0,00:04:22.027000,3.0
ID1506,2015-01-27 16:01:55.200,Greg,Air Conditioner,N,N,,,
ID1507,2015-01-27 16:10:33.600,Jim,Fridge,Y,Y,77.0,00:03:14.569000,5.0
ID1508,2015-01-27 16:10:33.600,Joe,Fridge,Y,Y,16.0,00:05:21.491000,4.0
ID1509,2015-01-27 16:58:04.800,Martha,Washing Machine,Y,Y,100.0,00:02:43.216000,4.0
ID1510,2015-01-27 16:58:04.800,Jim,Washing Machine,Y,Y,27.0,00:05:08.890000,3.0
ID1511,2015-01-27 17:00:57.600,Becky,Toaster,Y,Y,31.0,00:04:26.922000,1.0
ID1512,2015-01-27 17:00:57.600,Joe,Washing Machine,Y,Y,33.0,00:06:32.194000,2.0
ID1513,2015-01-27 17:12:28.800,Jim,Television,Y,Y,107.0,00:03:06.732000,4.0
ID1514,2015-01-27 17:12:28.800,Dan,Toaster,Y,Y,77.0,00:06:03.507000,3.0
ID1515,2015-01-27 17:18:14.400,Jim,Television,Y,Y,28.0,00:03:03.615000,5.0
ID1516,2015-01-27 17:18:14.400,Greg,Washing Machine,N,N,,,
ID1517,2015-01-27 17:42:43.200,Jim,Washing Machine,Y,Y,93.0,00:00:55.839000,4.0
ID1518,2015-01-27 17:42:43.200,Martha,Air Conditioner,N,N,,,
ID1519,2015-01-28 09:04:19.200,Jim,Television,Y,Y,46.0,00:04:26.567000,5.0
ID1520,2015-01-28 09:04:19.200,Joe,Television,Y,Y,14.0,00:05:40.965000,3.0
ID1521,2015-01-28 09:11:31.200,Greg,Fridge,Y,Y,58.0,00:04:57.087000,3.0
ID1522,2015-01-28 09:11:31.200,Martha,Toaster,Y,Y,61.0,00:05:16.495000,3.0
ID1523,2015-01-28 09:12:57.600,Martha,Toaster,Y,Y,38.0,00:06:23.898000,4.0
ID1524,2015-01-28 09:12:57.600,Martha,Toaster,Y,Y,39.0,00:05:35.807000,3.0
ID1525,2015-01-28 09:46:04.800,Stewart,Air Conditioner,Y,Y,87.0,00:01:34.276000,4.0
ID1526,2015-01-28 09:46:04.800,Stewart,Air Conditioner,Y,Y,26.0,00:01:55.389000,2.0
ID1527,2015-01-28 10:04:48.000,Greg,Air Conditioner,Y,N,120.0,00:01:26.975000,4.0
ID1528,2015-01-28 10:04:48.000,Dan,Toaster,Y,Y,123.0,00:01:56.602000,4.0
ID1529,2015-01-28 10:40:48.000,Diane,Washing Machine,Y,Y,48.0,00:01:31.262000,3.0
ID1530,2015-01-28 10:40:48.000,Diane,Television,Y,N,58.0,00:02:35.363000,1.0
ID1531,2015-01-28 10:52:19.200,Martha,Washing Machine,Y,Y,90.0,00:04:44.753000,3.0
ID1532,2015-01-28 10:52:19.200,Dan,Toaster,Y,Y,104.0,00:06:10.975000,5.0
ID1533,2015-01-28 11:06:43.200,Stewart,Television,Y,Y,41.0,00:03:07.793000,4.0
ID1534,2015-01-28 11:06:43.200,Greg,Air Conditioner,Y,Y,26.0,00:01:46.858000,5.0
ID1535,2015-01-28 11:21:07.200,Becky,Toaster,Y,Y,66.0,00:05:44.405000,4.0
ID1536,2015-01-28 11:21:07.200,Becky,Fridge,Y,Y,65.0,00:01:51.080000,5.0
ID1537,2015-01-28 11:29:45.600,Becky,Fridge,Y,Y,22.0,00:05:02.204000,3.0
ID1538,2015-01-28 11:29:45.600,Joe,Television,Y,N,96.0,00:03:54.102000,1.0
ID1539,2015-01-28 11:54:14.400,Diane,Air Conditioner,Y,Y,101.0,00:04:45.106000,4.0
ID1540,2015-01-28 11:54:14.400,Becky,Fridge,Y,Y,124.0,00:01:37.893000,4.0
ID1541,2015-01-28 11:55:40.800,Dan,Washing Machine,Y,Y,28.0,00:05:25.176000,3.0
ID1542,2015-01-28 11:55:40.800,Becky,Washing Machine,Y,Y,90.0,00:03:49.144000,3.0
ID1543,2015-01-28 12:46:04.800,Martha,Washing Machine,Y,Y,111.0,00:03:54.756000,5.0
ID1544,2015-01-28 12:46:04.800,Becky,Television,Y,Y,123.0,00:00:41.248000,4.0
ID1545,2015-01-28 13:00:28.800,Jim,Washing Machine,N,N,,,
ID1546,2015-01-28 13:00:28.800,Dan,Television,Y,Y,101.0,00:05:22.203000,4.0
ID1547,2015-01-28 13:17:45.600,Joe,Fridge,Y,Y,44.0,00:02:08.997000,5.0
ID1548,2015-01-28 13:17:45.600,Stewart,Television,Y,Y,10.0,00:01:50.862000,3.0
ID1549,2015-01-28 13:19:12.000,Diane,Television,Y,Y,45.0,00:03:25.844000,1.0
ID1550,2015-01-28 13:19:12.000,Stewart,Air Conditioner,Y,Y,24.0,00:02:16.044000,4.0
ID1551,2015-01-28 14:18:14.400,Joe,Toaster,Y,Y,70.0,00:05:52.826000,1.0
ID1552,2015-01-28 14:18:14.400,Martha,Television,Y,Y,101.0,00:05:51.651000,5.0
ID1553,2015-01-28 14:19:40.800,Dan,Television,Y,Y,23.0,00:03:15.769000,3.0
ID1554,2015-01-28 14:19:40.800,Joe,Washing Machine,Y,N,86.0,00:03:51.464000,3.0
ID1555,2015-01-28 14:32:38.400,Dan,Fridge,Y,Y,25.0,00:02:15.119000,2.0
ID1556,2015-01-28 14:32:38.400,Jim,Fridge,Y,Y,46.0,00:02:56.802000,4.0
ID1557,2015-01-28 14:57:07.200,Diane,Television,Y,Y,45.0,00:03:51.562000,4.0
ID1558,2015-01-28 14:57:07.200,Becky,Air Conditioner,N,N,,,
ID1559,2015-01-28 15:53:16.800,Greg,Air Conditioner,Y,Y,93.0,00:06:30.520000,3.0
ID1560,2015-01-28 15:53:16.800,Joe,Toaster,Y,Y,61.0,00:02:01.249000,1.0
ID1561,2015-01-28 16:13:26.400,Diane,Television,N,N,,,
ID1562,2015-01-28 16:13:26.400,Jim,Television,Y,Y,66.0,00:02:35.877000,3.0
ID1563,2015-01-28 16:19:12.000,Greg,Washing Machine,Y,Y,29.0,00:04:34.858000,3.0
ID1564,2015-01-28 16:19:12.000,Greg,Fridge,Y,Y,67.0,00:06:42.474000,2.0
ID1565,2015-01-28 16:40:48.000,Dan,Washing Machine,Y,Y,94.0,00:01:42.713000,4.0
ID1566,2015-01-28 16:40:48.000,Joe,Television,Y,N,80.0,00:05:00.489000,4.0
ID1567,2015-01-28 17:03:50.400,Dan,Toaster,Y,Y,27.0,00:03:16.055000,4.0
ID1568,2015-01-28 17:03:50.400,Dan,Television,Y,Y,41.0,00:03:17.073000,4.0
ID1569,2015-01-28 17:16:48.000,Martha,Air Conditioner,Y,Y,84.0,00:04:16.643000,4.0
ID1570,2015-01-28 17:16:48.000,Greg,Washing Machine,Y,Y,121.0,00:01:57.133000,4.0
ID1571,2015-01-28 17:52:48.000,Diane,Toaster,Y,Y,61.0,00:00:43.095000,1.0
ID1572,2015-01-28 17:52:48.000,Martha,Fridge,N,N,,,
ID1573,2015-01-28 18:00:00.000,Diane,Toaster,Y,Y,54.0,00:06:10.594000,2.0
ID1574,2015-01-28 18:00:00.000,Stewart,Television,Y,Y,82.0,00:05:45.796000,5.0
ID1575,2015-01-29 09:02:52.800,Greg,Fridge,Y,Y,55.0,00:03:08.215000,4.0
ID1576,2015-01-29 09:02:52.800,Jim,Fridge,N,N,,,
ID1577,2015-01-29 09:08:38.400,Dan,Toaster,Y,Y,87.0,00:01:08.513000,5.0
ID1578,2015-01-29 09:08:38.400,Greg,Toaster,N,N,,,
ID1579,2015-01-29 09:20:09.600,Greg,Fridge,Y,Y,22.0,00:04:56.957000,3.0
ID1580,2015-01-29 09:20:09.600,Stewart,Toaster,N,N,,,
ID1581,2015-01-29 09:57:36.000,Dan,Television,Y,Y,95.0,00:01:45.914000,5.0
ID1582,2015-01-29 09:57:36.000,Dan,Air Conditioner,Y,Y,23.0,00:06:15.333000,4.0
ID1583,2015-01-29 10:20:38.400,Greg,Fridge,Y,Y,43.0,00:02:05.220000,4.0
ID1584,2015-01-29 10:20:38.400,Becky,Toaster,N,N,,,
ID1585,2015-01-29 10:29:16.800,Joe,Washing Machine,Y,Y,118.0,00:04:03.267000,3.0
ID1586,2015-01-29 10:29:16.800,Jim,Toaster,Y,Y,94.0,00:01:12.088000,3.0
ID1587,2015-01-29 10:50:52.800,Diane,Air Conditioner,Y,Y,59.0,00:04:54.879000,4.0
ID1588,2015-01-29 10:50:52.800,Jim,Air Conditioner,N,N,,,
ID1589,2015-01-29 10:52:19.200,Stewart,Fridge,Y,Y,92.0,00:03:13.078000,5.0
ID1590,2015-01-29 10:52:19.200,Jim,Air Conditioner,Y,Y,51.0,00:02:40.413000,2.0
ID1591,2015-01-29 11:57:07.200,Diane,Toaster,N,N,,,
ID1592,2015-01-29 11:57:07.200,Greg,Air Conditioner,Y,Y,11.0,00:04:22.748000,5.0
ID1593,2015-01-29 12:44:38.400,Joe,Toaster,Y,Y,62.0,00:02:21.203000,1.0
ID1594,2015-01-29 12:44:38.400,Joe,Air Conditioner,Y,Y,122.0,00:04:57.761000,3.0
ID1595,2015-01-29 12:46:04.800,Dan,Television,Y,Y,37.0,00:05:22.584000,3.0
ID1596,2015-01-29 12:46:04.800,Stewart,Toaster,Y,N,42.0,00:03:36.724000,4.0
ID1597,2015-01-29 12:51:50.400,Diane,Air Conditioner,Y,Y,112.0,00:04:28.646000,3.0
ID1598,2015-01-29 12:51:50.400,Martha,Toaster,Y,Y,98.0,00:03:09.168000,4.0
ID1599,2015-01-29 12:51:50.400,Stewart,Toaster,Y,Y,105.0,00:03:13.116000,2.0
ID1600,2015-01-29 12:51:50.400,Diane,Air Conditioner,Y,Y,78.0,00:03:03.115000,5.0
ID1601,2015-01-29 13:00:28.800,Martha,Washing Machine,Y,Y,68.0,00:00:44.820000,4.0
ID1602,2015-01-29 13:00:28.800,Jim,Washing Machine,Y,Y,17.0,00:05:47.138000,3.0
ID1603,2015-01-29 13:04:48.000,Diane,Fridge,Y,Y,23.0,00:01:20.038000,4.0
ID1604,2015-01-29 13:04:48.000,Diane,Fridge,Y,Y,39.0,00:01:09.072000,1.0
ID1605,2015-01-29 13:12:00.000,Greg,Washing Machine,Y,Y,102.0,00:04:45.187000,3.0
ID1606,2015-01-29 13:12:00.000,Dan,Fridge,Y,N,75.0,00:05:30.176000,3.0
ID1607,2015-01-29 13:37:55.200,Becky,Washing Machine,Y,Y,14.0,00:02:10.282000,4.0
ID1608,2015-01-29 13:37:55.200,Dan,Toaster,Y,Y,77.0,00:02:36.125000,3.0
ID1609,2015-01-29 14:11:02.400,Diane,Television,Y,N,83.0,00:00:34.286000,4.0
ID1610,2015-01-29 14:11:02.400,Stewart,Air Conditioner,N,N,,,
ID1611,2015-01-29 14:32:38.400,Stewart,Washing Machine,N,N,,,
ID1612,2015-01-29 14:32:38.400,Dan,Fridge,Y,Y,65.0,00:05:12.735000,5.0
ID1613,2015-01-29 14:49:55.200,Becky,Washing Machine,Y,Y,23.0,00:00:45.424000,4.0
ID1614,2015-01-29 14:49:55.200,Jim,Television,Y,Y,34.0,00:03:53.852000,3.0
ID1615,2015-01-29 15:08:38.400,Diane,Air Conditioner,Y,Y,45.0,00:05:51.082000,3.0
ID1616,2015-01-29 15:08:38.400,Diane,Air Conditioner,Y,Y,29.0,00:04:48.075000,3.0
ID1617,2015-01-29 15:21:36.000,Stewart,Washing Machine,Y,Y,84.0,00:06:42.975000,3.0
ID1618,2015-01-29 15:21:36.000,Joe,Toaster,Y,N,105.0,00:02:23.347000,3.0
ID1619,2015-01-29 15:44:38.400,Diane,Toaster,Y,Y,75.0,00:04:17.538000,2.0
ID1620,2015-01-29 15:44:38.400,Jim,Washing Machine,Y,Y,20.0,00:06:52.616000,3.0
ID1621,2015-01-29 15:46:04.800,Greg,Fridge,Y,Y,88.0,00:05:50.373000,5.0
ID1622,2015-01-29 15:46:04.800,Stewart,Air Conditioner,Y,Y,93.0,00:03:09.378000,5.0
ID1623,2015-01-29 15:51:50.400,Dan,Air Conditioner,Y,Y,65.0,00:01:48.032000,3.0
ID1624,2015-01-29 15:51:50.400,Becky,Toaster,N,N,,,
ID1625,2015-01-29 16:10:33.600,Joe,Television,N,N,,,
ID1626,2015-01-29 16:10:33.600,Joe,Air Conditioner,N,N,,,
ID1627,2015-01-29 17:12:28.800,Greg,Toaster,Y,N,124.0,00:04:18.412000,5.0
ID1628,2015-01-29 17:12:28.800,Martha,Washing Machine,Y,Y,44.0,00:02:36.589000,4.0
ID1629,2015-01-29 17:41:16.800,Greg,Fridge,Y,Y,28.0,00:00:39.225000,4.0
ID1630,2015-01-29 17:41:16.800,Diane,Television,Y,N,43.0,00:02:08.175000,4.0
ID1631,2015-01-29 17:52:48.000,Stewart,Air Conditioner,N,N,,,
ID1632,2015-01-29 17:52:48.000,Stewart,Fridge,Y,Y,53.0,00:01:43.912000,4.0
ID1633,2015-01-30 09:05:45.600,Diane,Washing Machine,Y,Y,84.0,00:01:41.897000,4.0
ID1634,2015-01-30 09:05:45.600,Becky,Toaster,Y,Y,84.0,00:04:57.648000,5.0
ID1635,2015-01-30 09:47:31.200,Dan,Fridge,Y,Y,12.0,00:05:56.185000,5.0
ID1636,2015-01-30 09:47:31.200,Jim,Washing Machine,Y,Y,85.0,00:03:42.002000,3.0
ID1637,2015-01-30 09:53:16.800,Diane,Television,Y,Y,124.0,00:01:01.309000,4.0
ID1638,2015-01-30 09:53:16.800,Becky,Toaster,Y,N,92.0,00:02:00.895000,5.0
ID1639,2015-01-30 10:07:40.800,Stewart,Air Conditioner,Y,Y,116.0,00:03:29.712000,1.0
ID1640,2015-01-30 10:07:40.800,Joe,Television,Y,Y,118.0,00:02:46.027000,2.0
ID1641,2015-01-30 10:09:07.200,Greg,Air Conditioner,Y,Y,99.0,00:02:32.445000,2.0
ID1642,2015-01-30 10:09:07.200,Joe,Toaster,Y,Y,77.0,00:04:24.391000,4.0
ID1643,2015-01-30 10:27:50.400,Jim,Air Conditioner,Y,Y,57.0,00:04:25.616000,5.0
ID1644,2015-01-30 10:27:50.400,Martha,Television,Y,Y,113.0,00:02:33.809000,3.0
ID1645,2015-01-30 10:40:48.000,Becky,Toaster,Y,Y,22.0,00:00:42.788000,3.0
ID1646,2015-01-30 10:40:48.000,Diane,Toaster,Y,Y,20.0,00:04:58.426000,4.0
